GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_7404|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0.576923076923077%,0.0057692307692307696
>MEG_7406|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,10.02004008016032%,0.1342685370741483
>MEG_7408|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,1.7919750681729647%,0.017919750681729647
>MEG_7409|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,1.1578541103820919%,0.011578541103820918
>MEG_7410|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,4.554226167502894%,0.04554226167502894
>MEG_7411|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,21.497491316094173%,0.2335005789270552
>MEG_7412|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,1.8911617136240833%,0.018911617136240833
>MEG_7414|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,5.125523012552302%,0.051255230125523014
>MEG_7416|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,2.092050209205021%,0.02405857740585774
>MEG_7417|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,0.8876881512929371%,0.00887688151292937
>MEG_7418|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,0.9262832883056734%,0.009262832883056734
>MEG_7419|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,13.598326359832635%,0.1412133891213389
>MEG_741|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,22.972972972972975%,0.22972972972972974
>MEG_7421|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,12.591815320041972%,0.1259181532004197
>MEG_7422|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,1.0248901903367496%,0.010248901903367497
>MEG_7424|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0.4921259842519685%,0.004921259842519685
>MEG_7428|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0.3138075313807531%,0.0031380753138075313
>MEG_7429|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,9.87189148455162%,0.0987189148455162
>MEG_742|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,9.652509652509652%,0.09652509652509653
>MEG_7430|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0.6939090208172706%,0.006939090208172706
>MEG_7431|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,3.3153430994602933%,0.0520431765612953
>MEG_7432|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,6.36083269082498%,0.0636083269082498
>MEG_7433|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,1.0372646945831734%,0.010372646945831733
>MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,4.703161141094834%,0.047031611410948346
>MEG_7435|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,1.5420200462606015%,0.015420200462606014
>MEG_7436|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,13.762528912875869%,0.13762528912875868
>MEG_7437|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,1.6981860285604014%,0.016981860285604014
>MEG_7438|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,9.705113848450916%,0.101157148189623
>MEG_7439|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI,13.209393346379647%,0.13209393346379647
>MEG_7442|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI,2.0368574199806013%,0.020368574199806012
>MEG_7443|Drugs|Glycopeptides|VanK-type_resistance_protein|VANK,0.1697792869269949%,0.001697792869269949
>MEG_7444|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,0.4835589941972921%,0.004835589941972921
>MEG_7445|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,2.425373134328358%,0.024253731343283583
>MEG_7447|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN,7.9245283018867925%,0.08364779874213836
>MEG_7448|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN,6.008583690987124%,0.060085836909871244
>MEG_7449|Drugs|Glycopeptides|VanA-type_regulator|VANRA,2.5%,0.025
>MEG_744|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0.5791505791505791%,0.005791505791505791
>MEG_7450|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0.8823529411764706%,0.008823529411764706
>MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA,1.4705882352941175%,0.014705882352941176
>MEG_7452|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0.851063829787234%,0.00851063829787234
>MEG_7453|Drugs|Glycopeptides|VanA-type_regulator|VANRA,1.911764705882353%,0.01911764705882353
>MEG_7455|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0.5246589716684155%,0.005246589716684155
>MEG_7457|Drugs|Glycopeptides|VanA-type_regulator|VANRA,19.898819561551434%,0.19898819561551434
>MEG_7458|Drugs|Glycopeptides|VanA-type_regulator|VANRA,13.727678571428573%,0.13727678571428573
>MEG_745|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,3.667953667953668%,0.03667953667953668
>MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB,3.554868624420402%,0.03554868624420402
>MEG_7461|Drugs|Glycopeptides|VanB-type_regulator|VANRB,5.279503105590062%,0.052795031055900624
>MEG_7464|Drugs|Glycopeptides|VanB-type_regulator|VANRB,3.2457496136012365%,0.03245749613601236
>MEG_7465|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0.6321112515802781%,0.006321112515802781
>MEG_7466|Drugs|Glycopeptides|VanB-type_regulator|VANRB,3.6945812807881775%,0.03694581280788178
>MEG_7468|Drugs|Glycopeptides|VanB-type_regulator|VANRB,1.5813253012048192%,0.01581325301204819
>MEG_7469|Drugs|Glycopeptides|VanB-type_regulator|VANRB,7.8825347758887165%,0.07882534775888717
>MEG_746|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,24.13127413127413%,0.24903474903474904
>MEG_7470|Drugs|Glycopeptides|VanC-type_regulator|VANRC,5.97667638483965%,0.0597667638483965
>MEG_7471|Drugs|Glycopeptides|VanC-type_regulator|VANRC,20.0%,0.2
>MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0.7352941176470588%,0.007352941176470588
>MEG_7473|Drugs|Glycopeptides|VanC-type_regulator|VANRC,19.558823529411764%,0.20147058823529412
>MEG_7475|Drugs|Glycopeptides|VanD-type_regulator|VANRD,2.342606149341142%,0.02342606149341142
>MEG_7476|Drugs|Glycopeptides|VanD-type_regulator|VANRD,1.4641288433382138%,0.014641288433382138
>MEG_7477|Drugs|Glycopeptides|VanD-type_regulator|VANRD,1.903367496339678%,0.01903367496339678
>MEG_7478|Drugs|Glycopeptides|VanD-type_regulator|VANRD,17.86237188872621%,0.17862371888726208
>MEG_7479|Drugs|Glycopeptides|VanD-type_regulator|VANRD,5.563689604685212%,0.055636896046852125
>MEG_747|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,3.2818532818532815%,0.032818532818532815
>MEG_7480|Drugs|Glycopeptides|VanE-type_regulator|VANRE,0.1483679525222552%,0.001483679525222552
>MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG,21.09826589595376%,0.21098265895953758
>MEG_7483|Drugs|Glycopeptides|VanL-type_regulator|VANRL,3.088235294117647%,0.030882352941176472
>MEG_7484|Drugs|Glycopeptides|VanN-type_regulator|VANRN,18.31610044313146%,0.21122599704579026
>MEG_7485|Drugs|Glycopeptides|VanO-type_regulator|VANRO,17.20116618075802%,0.17201166180758018
>MEG_7487|Drugs|Glycopeptides|VanA-type_regulator|VANSA,11.87772925764192%,0.11877729257641921
>MEG_7488|Drugs|Glycopeptides|VanA-type_regulator|VANSA,10.56768558951965%,0.10742358078602621
>MEG_7489|Drugs|Glycopeptides|VanA-type_regulator|VANSA,10.860121633362294%,0.10860121633362294
>MEG_7490|Drugs|Glycopeptides|VanB-type_regulator|VANSB,1.2048192771084338%,0.012048192771084338
>MEG_7492|Drugs|Glycopeptides|VanB-type_regulator|VANSB,4.819277108433735%,0.04819277108433735
>MEG_7493|Drugs|Glycopeptides|VanB-type_regulator|VANSB,1.4318010550113038%,0.014318010550113038
>MEG_7496|Drugs|Glycopeptides|VanB-type_regulator|VANSB,9.262048192771084%,0.09262048192771084
>MEG_7497|Drugs|Glycopeptides|VanC-type_regulator|VANSC,1.0762331838565022%,0.010762331838565023
>MEG_7498|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0.6211180124223602%,0.006211180124223602
>MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,12.33644859813084%,0.13271028037383178
>MEG_749|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,45.173745173745175%,0.4594594594594595
>MEG_74|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,5.194805194805195%,0.05194805194805195
>MEG_7500|Drugs|Glycopeptides|VanC-type_regulator|VANSC,11.409395973154362%,0.12464046021093
>MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC,1.2392755004766445%,0.012392755004766444
>MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0.8411214953271028%,0.008411214953271028
>MEG_7503|Drugs|Glycopeptides|VanC-type_regulator|VANSC,12.488083889418494%,0.1325071496663489
>MEG_7504|Drugs|Glycopeptides|VanD-type_regulator|VANSD,0.9734513274336283%,0.009734513274336283
>MEG_7505|Drugs|Glycopeptides|VanD-type_regulator|VANSD,6.548672566371681%,0.10619469026548672
>MEG_7506|Drugs|Glycopeptides|VanD-type_regulator|VANSD,0.35398230088495575%,0.0035398230088495575
>MEG_7507|Drugs|Glycopeptides|VanD-type_regulator|VANSD,3.982300884955752%,0.03982300884955752
>MEG_7509|Drugs|Glycopeptides|VanD-type_regulator|VANSD,11.946902654867257%,0.11946902654867257
>MEG_750|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,5.019305019305019%,0.05019305019305019
>MEG_7510|Drugs|Glycopeptides|VanD-type_regulator|VANSD,0.8746355685131195%,0.008746355685131196
>MEG_7511|Drugs|Glycopeptides|VanE-type_regulator|VANSE,1.4177693761814745%,0.014177693761814745
>MEG_7513|Drugs|Glycopeptides|VanG-type_regulator|VANSG,3.1164069660861595%,0.031164069660861594
>MEG_7514|Drugs|Glycopeptides|VanL-type_regulator|VANSL,1.5755329008341055%,0.015755329008341055
>MEG_7515|Drugs|Glycopeptides|VanM-type_regulator|VANSM,0.4557885141294439%,0.004557885141294439
>MEG_7517|Drugs|Glycopeptides|VanM-type_regulator|VANSM,1.450777202072539%,0.014507772020725389
>MEG_7518|Drugs|Glycopeptides|VanM-type_regulator|VANSM,0.19685039370078738%,0.001968503937007874
>MEG_7519|Drugs|Glycopeptides|VanM-type_regulator|VANSM,3.541315345699832%,0.03541315345699832
>MEG_7520|Drugs|Glycopeptides|VanM-type_regulator|VANSM,3.513909224011713%,0.03513909224011713
>MEG_7521|Drugs|Glycopeptides|VanN-type_regulator|VANSN,11.677479147358666%,0.11677479147358666
>MEG_7522|Drugs|Glycopeptides|VanO-type_regulator|VANSO,2.488479262672811%,0.02488479262672811
>MEG_7523|Drugs|Glycopeptides|VanO-type_regulator|VANSO,12.23091976516634%,0.1223091976516634
>MEG_7524|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,1.1401425178147269%,0.01140142517814727
>MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,1.0091302258529553%,0.010091302258529554
>MEG_7527|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0.7187350263536176%,0.007187350263536177
>MEG_7528|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,5.654048873981792%,0.05654048873981792
>MEG_7529|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,6.5644465740297075%,0.06564446574029707
>MEG_752|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0.3861003861003861%,0.003861003861003861
>MEG_7530|Drugs|Glycopeptides|VanE-type_resistance_protein|VANTE,0.33444816053511706%,0.0033444816053511705
>MEG_7531|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG,0.2358490566037736%,0.0023584905660377358
>MEG_7532|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG,5.6523787093735285%,0.05652378709373528
>MEG_7534|Drugs|Glycopeptides|VanN-type_resistance_protein|VANTN,0.7666506947771922%,0.007666506947771922
>MEG_753|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,9.609120521172638%,0.10423452768729642
>MEG_7540|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,1.8472906403940887%,0.01847290640394089
>MEG_7541|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,0.25%,0.0025
>MEG_7542|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,1.8472906403940887%,0.01847290640394089
>MEG_7543|Drugs|Glycopeptides|VanG-type_accessory_protein|VANWG,0.8433734939759037%,0.008433734939759036
>MEG_7544|Drugs|Glycopeptides|VanG-type_accessory_protein|VANWG,14.337349397590362%,0.14337349397590363
>MEG_7545|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI,0.5424954792043399%,0.0054249547920434
>MEG_7546|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI,3.0575539568345325%,0.03597122302158273
>MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,1.854974704890388%,0.01854974704890388
>MEG_7548|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,4.215851602023609%,0.04215851602023609
>MEG_7549|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,22.370617696160267%,0.22370617696160267
>MEG_754|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,20.65404475043029%,0.20654044750430292
>MEG_7550|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,21.65137614678899%,0.21651376146788992
>MEG_7551|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,2.1922428330522767%,0.021922428330522766
>MEG_7552|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,10.118043844856661%,0.20067453625632378
>MEG_7554|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,0.33726812816188867%,0.003372681281618887
>MEG_7555|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,19.898819561551434%,0.19898819561551434
>MEG_7556|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,13.920163766632548%,0.13920163766632548
>MEG_7558|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,19.898819561551434%,0.19898819561551434
>MEG_755|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,11.776061776061777%,0.11776061776061776
>MEG_7560|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,0.33726812816188867%,0.003372681281618887
>MEG_7561|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,1.6863406408094435%,0.016863406408094434
>MEG_7562|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,3.87858347386172%,0.0387858347386172
>MEG_7563|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,0.421213861765269%,0.00421213861765269
>MEG_7564|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,0.6745362563237773%,0.006745362563237774
>MEG_7565|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,2.360876897133221%,0.023608768971332208
>MEG_7566|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,0.5033557046979865%,0.0050335570469798654
>MEG_7569|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,0.8431703204047217%,0.008431703204047217
>MEG_7570|Drugs|Glycopeptides|VanI-type_resistance_protein|VANXI,19.898819561551434%,0.19898819561551434
>MEG_7571|Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM,0.49261083743842365%,0.0049261083743842365
>MEG_7572|Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM,2.461654989585306%,0.02461654989585306
>MEG_7575|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.3590664272890485%,0.003590664272890485
>MEG_7576|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,1.436265709156194%,0.01436265709156194
>MEG_7578|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,21.543985637342907%,0.21543985637342908
>MEG_757|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,2.556390977443609%,0.02556390977443609
>MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.6889763779527559%,0.006889763779527559
>MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,1.2567324955116697%,0.012567324955116697
>MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.4805382027871216%,0.004805382027871216
>MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,1.3235294117647058%,0.013235294117647059
>MEG_7586|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE,0.19175455417066153%,0.0019175455417066154
>MEG_7587|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE,21.024734982332156%,0.21024734982332155
>MEG_7588|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG,4.138851802403204%,0.04138851802403204
>MEG_7589|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG,10.814419225634179%,0.16154873164218958
>MEG_758|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1.466992665036675%,0.014669926650366748
>MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL,5.30035335689046%,0.053003533568904596
>MEG_7591|Drugs|Glycopeptides|VanN-type_resistance_protein|VANXYN,1.0771992818671454%,0.010771992818671455
>MEG_7593|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,21.913043478260867%,0.22086956521739132
>MEG_7594|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,2.6285714285714286%,0.026285714285714287
>MEG_7595|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,15.384615384615385%,0.15384615384615385
>MEG_7596|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,3.567318757192175%,0.03567318757192175
>MEG_7597|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,14.057142857142857%,0.14057142857142857
>MEG_7598|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYB,1.5170670037926675%,0.015170670037926675
>MEG_7599|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,0.18957345971563982%,0.0018957345971563982
>MEG_759|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2.3227383863080684%,0.023227383863080684
>MEG_75|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,9.831460674157304%,0.10393258426966293
>MEG_7600|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,11.658767772511847%,0.13080568720379146
>MEG_7601|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,1.6585365853658538%,0.016585365853658537
>MEG_7603|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,11.977186311787072%,0.11977186311787072
>MEG_7605|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,2.843601895734597%,0.02843601895734597
>MEG_7606|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,17.5%,0.175
>MEG_7607|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,1.9408502772643252%,0.019408502772643253
>MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0.6928406466512702%,0.006928406466512702
>MEG_7609|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,7.6033057851239665%,0.08429752066115702
>MEG_760|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,14.91442542787286%,0.1491442542787286
>MEG_7610|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,12.591815320041972%,0.1259181532004197
>MEG_7611|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0.2952755905511811%,0.002952755905511811
>MEG_7613|Drugs|Glycopeptides|VanG-type_accessory_protein|VANYG,4.141291108404385%,0.04141291108404385
>MEG_7616|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,25.319148936170212%,0.25957446808510637
>MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,7.758620689655173%,0.07758620689655173
>MEG_761|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15.04360465116279%,0.1511627906976744
>MEG_7620|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA,0.9448818897637795%,0.009448818897637795
>MEG_7621|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA,10.714285714285714%,0.18322981366459629
>MEG_7622|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATB,5.9390048154093105%,0.0593900481540931
>MEG_7623|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATC,18.940609951845907%,0.18940609951845908
>MEG_7625|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATD,4.340567612687813%,0.04340567612687813
>MEG_7626|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0.3179650238473768%,0.003179650238473768
>MEG_7628|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0.6359300476947536%,0.006359300476947536
>MEG_762|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.8100147275405009%,0.008100147275405008
>MEG_7630|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,5.88235294117647%,0.058823529411764705
>MEG_7631|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,3.97456279809221%,0.0397456279809221
>MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0.47694753577106513%,0.0047694753577106515
>MEG_7633|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATF,4.153846153846154%,0.04153846153846154
>MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI,3.403565640194489%,0.03403565640194489
>MEG_7635|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|VCAM,0.5422993492407809%,0.005422993492407809
>MEG_7636|Drugs|betalactams|Class_A_betalactamases|VCC,2.622169249106079%,0.026221692491060787
>MEG_7637|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VCEA,1.023890784982935%,0.010238907849829351
>MEG_7638|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VCEB,7.828947368421052%,0.07828947368421052
>MEG_763|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,18.072289156626507%,0.19397590361445782
>MEG_7640|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|VCER,3.577512776831346%,0.03577512776831346
>MEG_7641|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|VCMA,1.0218978102189782%,0.010218978102189781
>MEG_7642|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|VCMA,0.7363770250368188%,0.007363770250368188
>MEG_7643|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|VCRM,7.715582450832073%,0.094553706505295
>MEG_7644|Drugs|betalactams|Class_A_betalactamases|VEB,2.828054298642534%,0.02828054298642534
>MEG_7645|Drugs|betalactams|Class_A_betalactamases|VEB,2.262443438914027%,0.02262443438914027
>MEG_7646|Drugs|betalactams|Class_A_betalactamases|VEB,1.0180995475113122%,0.010180995475113122
>MEG_7647|Drugs|betalactams|Class_A_betalactamases|VEB,3.619909502262444%,0.03619909502262444
>MEG_7649|Drugs|betalactams|Class_A_betalactamases|VEB,13.687782805429865%,0.13687782805429866
>MEG_764|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,17.53958587088916%,0.1753958587088916
>MEG_7650|Drugs|betalactams|Class_A_betalactamases|VEB,13.34841628959276%,0.1334841628959276
>MEG_7651|Drugs|betalactams|Class_A_betalactamases|VEB,5.429864253393665%,0.05995475113122172
>MEG_7652|Drugs|betalactams|Class_A_betalactamases|VEB,0.3393665158371041%,0.003393665158371041
>MEG_7654|Drugs|betalactams|Class_A_betalactamases|VEB,14.592760180995477%,0.14592760180995476
>MEG_7655|Drugs|betalactams|Class_A_betalactamases|VEB,1.9230769230769231%,0.019230769230769232
>MEG_7657|Drugs|betalactams|Class_A_betalactamases|VEB,1.244343891402715%,0.012443438914027148
>MEG_7658|Drugs|betalactams|Class_A_betalactamases|VEB,13.34841628959276%,0.1334841628959276
>MEG_765|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,14.616321559074299%,0.146163215590743
>MEG_7660|Drugs|betalactams|Class_A_betalactamases|VEB,0.22624434389140274%,0.0022624434389140274
>MEG_7661|Drugs|betalactams|Class_A_betalactamases|VEB,0.22624434389140274%,0.0022624434389140274
>MEG_7663|Drugs|betalactams|Class_A_betalactamases|VEB,1.583710407239819%,0.01583710407239819
>MEG_7665|Drugs|betalactams|Class_A_betalactamases|VEB,1.098901098901099%,0.01098901098901099
>MEG_7666|Drugs|betalactams|Class_A_betalactamases|VEB,12.957746478873238%,0.1295774647887324
>MEG_7667|Drugs|betalactams|Class_A_betalactamases|VEB,3.3333333333333335%,0.03333333333333333
>MEG_7668|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXA,10.81576535288726%,0.10815765352887259
>MEG_7670|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXC,10.936051899907321%,0.11121408711770157
>MEG_7672|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXE,10.87557603686636%,0.10875576036866359
>MEG_7673|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXF,0.12886597938144329%,0.001288659793814433
>MEG_7674|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXH,4.006462035541195%,0.04006462035541195
>MEG_7675|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXK,3.808908973531311%,0.03808908973531311
>MEG_7676|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1.3522215067611076%,0.013522215067611075
>MEG_7677|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1.28783000643915%,0.0128783000643915
>MEG_7678|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,2.5112685125563425%,0.025112685125563427
>MEG_7679|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,2.245028864656831%,0.02245028864656831
>MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,40.72164948453608%,0.49226804123711343
>MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,8.24742268041237%,0.09407216494845361
>MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,7.6972418216805645%,0.07697241821680564
>MEG_7684|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0.7726980038634901%,0.0077269800386349004
