GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_6924|Drugs|betalactams|Class_A_betalactamases|TEM,0.6521739130434783%,0.006521739130434782
>MEG_6926|Drugs|betalactams|Class_A_betalactamases|TEM,5.08274231678487%,0.0508274231678487
>MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,13.533834586466165%,0.13533834586466165
>MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM,10.855565777368906%,0.10855565777368906
>MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,4.017715912685859%,0.041442581461562794
>MEG_6930|Drugs|betalactams|Class_A_betalactamases|TEM,3.5878564857405704%,0.035878564857405704
>MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,0.9199632014719411%,0.00919963201471941
>MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,1.7479300827966882%,0.017479300827966882
>MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM,15.266272189349111%,0.19053254437869824
>MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,11.67608286252354%,0.1167608286252354
>MEG_6935|Drugs|betalactams|Class_A_betalactamases|TEM,3.7563451776649748%,0.03756345177664975
>MEG_6936|Drugs|betalactams|Class_A_betalactamases|TEM,25.50403225806452%,0.2550403225806452
>MEG_6937|Drugs|betalactams|Class_A_betalactamases|TEM,25.49634273772205%,0.26541274817136884
>MEG_6938|Drugs|betalactams|Class_A_betalactamases|TEM,9.850107066381156%,0.12740899357601712
>MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0.642791551882461%,0.006427915518824609
>MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,9.589993050729674%,0.09589993050729674
>MEG_6942|Drugs|betalactams|Class_A_betalactamases|TEM,12.65004616805171%,0.12465373961218837
>MEG_6943|Drugs|betalactams|Class_A_betalactamases|TEM,1.5135135135135136%,0.015135135135135135
>MEG_6944|Drugs|betalactams|Class_A_betalactamases|TEM,11.142587346553352%,0.11142587346553352
>MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,0.2366863905325444%,0.002366863905325444
>MEG_6948|Drugs|betalactams|Class_A_betalactamases|TEM,3.3136094674556213%,0.033136094674556214
>MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,2.0152883947185547%,0.020152883947185545
>MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,13.964497041420119%,0.13964497041420118
>MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM,0.9467455621301776%,0.009467455621301775
>MEG_6953|Drugs|betalactams|Class_A_betalactamases|TER,0.3575685339690107%,0.003575685339690107
>MEG_6954|Drugs|betalactams|Class_A_betalactamases|TER,15.01787842669845%,0.1501787842669845
>MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,2.727272727272727%,0.02727272727272727
>MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,8.78186968838527%,0.08781869688385269
>MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,13.170731707317074%,0.13463414634146342
>MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,2.4866785079928952%,0.02486678507992895
>MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,5.0%,0.05
>MEG_695|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,1.250868658790827%,0.01250868658790827
>MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0.8787346221441126%,0.008787346221441126
>MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,2.2968197879858656%,0.022968197879858657
>MEG_6967|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31,3.0402629416598193%,0.030402629416598194
>MEG_696|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.6254343293954135%,0.006254343293954135
>MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,0.8403361344537815%,0.008403361344537815
>MEG_6972|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,2.8973509933774833%,0.028973509933774833
>MEG_6973|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,9.850993377483444%,0.09850993377483444
>MEG_6976|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET34,13.140311804008908%,0.26280623608017817
>MEG_6977|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,2.5220680958385877%,0.025220680958385876
>MEG_6978|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,1.1882998171846435%,0.011882998171846435
>MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,0.3146303093864709%,0.003146303093864709
>MEG_697|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,19.11049339819319%,0.1911049339819319
>MEG_6980|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET37,2.8938906752411575%,0.04823151125401929
>MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.5983545250560958%,0.005983545250560957
>MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.8227374719521316%,0.008227374719521317
>MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,7.255048616305161%,0.08825729244577413
>MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,3.2909498878085266%,0.032909498878085267
>MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,2.474402730375427%,0.024744027303754267
>MEG_6988|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,3.939393939393939%,0.03939393939393939
>MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,11.301989150090415%,0.11301989150090416
>MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,1.0788381742738589%,0.010788381742738589
>MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,1.2448132780082988%,0.012448132780082987
>MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,9.792531120331951%,0.0979253112033195
>MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,19.585062240663902%,0.1983402489626556
>MEG_6995|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET42,0.7867820613690008%,0.007867820613690008
>MEG_6996|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET43,0.6476683937823834%,0.006476683937823834
>MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,6.345044572627163%,0.06345044572627163
>MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.9018036072144289%,0.009018036072144289
>MEG_69|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,2.1359223300970873%,0.021359223300970873
>MEG_7000|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET47,1.0551948051948052%,0.010551948051948052
>MEG_7001|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET48,3.5472972972972974%,0.03547297297297297
>MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,1.6550522648083623%,0.016550522648083623
>MEG_7003|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET50,10.512597741094702%,0.10512597741094701
>MEG_7004|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET51,0.8710801393728222%,0.008710801393728223
>MEG_7006|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET53,1.132404181184669%,0.01132404181184669
>MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54,11.207645525629887%,0.11207645525629888
>MEG_7008|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET55,0.7005253940455342%,0.0070052539404553416
>MEG_7009|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET56,0.6065857885615251%,0.006065857885615251
>MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,14.02805611222445%,0.1402805611222445
>MEG_7010|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET57,0.16963528413910092%,0.0016963528413910093
>MEG_7011|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET58,11.614173228346457%,0.12303149606299213
>MEG_7012|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET59,0.9267059814658803%,0.009267059814658803
>MEG_7013|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET59,0.8424599831508003%,0.008424599831508003
>MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,9.46271050521251%,0.09943865276663993
>MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2.5337837837837838%,0.02533783783783784
>MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,11.486486486486488%,0.11486486486486487
>MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,10.815047021943574%,0.19122257053291536
>MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.7601351351351352%,0.007601351351351352
>MEG_7021|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.5067567567567568%,0.005067567567567568
>MEG_7022|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,8.274984086569065%,0.08338637810311904
>MEG_7023|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,10.120068610634648%,0.10120068610634649
>MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.7942811755361397%,0.007942811755361398
>MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.6354249404289118%,0.006354249404289118
>MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,11.146752205292703%,0.11146752205292702
>MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,10.81081081081081%,0.10810810810810811
>MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.4702194357366771%,0.004702194357366771
>MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,4.855842185128983%,0.048558421851289835
>MEG_7031|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.8019246190858059%,0.00801924619085806
>MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.33783783783783783%,0.0033783783783783786
>MEG_7033|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.5067567567567568%,0.005067567567567568
>MEG_7034|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2.8833551769331587%,0.03211009174311927
>MEG_7035|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA46,7.021650087770626%,0.07021650087770626
>MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,1.6821345707656612%,0.016821345707656612
>MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,18.907563025210084%,0.22605042016806723
>MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,4.945054945054945%,0.04945054945054945
>MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1.2605042016806722%,0.012605042016806723
>MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,11.176470588235295%,0.11176470588235295
>MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1.4249790444258172%,0.014249790444258172
>MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.8403361344537815%,0.008403361344537815
>MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,2.100840336134454%,0.02100840336134454
>MEG_7049|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1.375%,0.01375
>MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,12.803738317757011%,0.1280373831775701
>MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,18.84522854851644%,0.19005613472333602
>MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,7.899159663865546%,0.10084033613445378
>MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1.3445378151260505%,0.013445378151260505
>MEG_7053|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB46,7.088901801278326%,0.07205113306217316
>MEG_7054|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,7.134570765661252%,0.07134570765661252
>MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,1.6469377251672672%,0.016469377251672673
>MEG_7056|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.1702127659574468%,0.001702127659574468
>MEG_7057|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,3.148936170212766%,0.03148936170212766
>MEG_7058|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.425531914893617%,0.00425531914893617
>MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,1.4460511679644048%,0.014460511679644048
>MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,10.436270316509837%,0.10949529512403763
>MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,1.5397775876817792%,0.015397775876817793
>MEG_7064|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,23.41197822141561%,0.23593466424682397
>MEG_7065|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.6896551724137931%,0.006896551724137931
>MEG_7066|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,10.87344028520499%,0.10873440285204991
>MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,1.3617021276595744%,0.013617021276595745
>MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,2.3952095808383236%,0.023952095808383235
>MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,1.2831479897348161%,0.01283147989734816
>MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,6.704707560627675%,0.06704707560627675
>MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,1.4962593516209477%,0.014962593516209476
>MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,10.399334442595674%,0.10399334442595674
>MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,1.1016949152542372%,0.011016949152542373
>MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,3.466204506065858%,0.03466204506065858
>MEG_7076|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0.7758620689655172%,0.007758620689655172
>MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,10.172413793103448%,0.10172413793103448
>MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,10.258620689655173%,0.10258620689655172
>MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0.9777777777777777%,0.009777777777777778
>MEG_707|Drugs|betalactams|Class_A_betalactamases|AER,18.020022246941046%,0.18020022246941045
>MEG_7080|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,2.4871355060034306%,0.024871355060034305
>MEG_7081|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,2.877697841726619%,0.02877697841726619
>MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,1.1794439764111204%,0.011794439764111205
>MEG_7083|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,9.182813816343725%,0.10109519797809605
>MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0.7718696397941681%,0.007718696397941681
>MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,1.3547840812870449%,0.013547840812870448
>MEG_7089|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0.1466275659824047%,0.001466275659824047
>MEG_7090|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,1.2463343108504399%,0.012463343108504398
>MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.2926115581565472%,0.002926115581565472
>MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,9.110947832476121%,0.09110947832476121
>MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,9.037472446730344%,0.09037472446730345
>MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.6612784717119765%,0.006612784717119765
>MEG_7098|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1.3167520117044622%,0.013167520117044623
>MEG_7099|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1.1756061719324025%,0.011756061719324026
>MEG_709|Drugs|betalactams|Class_B_betalactamases|AFM,1.7766497461928936%,0.017766497461928935
>MEG_70|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,33.00395256916996%,0.36363636363636365
>MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1.763409257898604%,0.01763409257898604
>MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1.0286554004408524%,0.010286554004408524
>MEG_7102|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1.6899338721528288%,0.01689933872152829
>MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.6827731092436975%,0.006827731092436975
>MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.21008403361344538%,0.0021008403361344537
>MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.050420168067227%,0.01050420168067227
>MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.7331932773109244%,0.017331932773109245
>MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.565126050420169%,0.06565126050420168
>MEG_710|Drugs|betalactams|Class_B_betalactamases|AIM,13.839285714285715%,0.13839285714285715
>MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.5777310924369748%,0.005777310924369748
>MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.1554621848739497%,0.011554621848739496
>MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.5777310924369748%,0.005777310924369748
>MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.8928571428571428%,0.008928571428571428
>MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.5777310924369748%,0.005777310924369748
>MEG_711|Metals|Arsenic_resistance|Arsenite_oxidase|AIOA,1.6227180527383367%,0.016227180527383367
>MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,7.090336134453781%,0.07090336134453781
>MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.197478991596639%,0.06197478991596639
>MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.2605042016806722%,0.012605042016806723
>MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.5756302521008403%,0.015756302521008403
>MEG_7127|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.512605042016808%,0.06512605042016807
>MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.3676470588235294%,0.003676470588235294
>MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.5252100840336135%,0.005252100840336135
>MEG_712|Metals|Arsenic_resistance|Arsenite_oxidase|AIOA,4.827586206896552%,0.04827586206896552
>MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.7352941176470588%,0.007352941176470588
>MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.4705882352941175%,0.014705882352941176
>MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.355042016806722%,0.06355042016806722
>MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.2605042016806722%,0.012605042016806723
>MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1.8382352941176472%,0.01838235294117647
>MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.512605042016808%,0.06512605042016807
>MEG_713|Metals|Arsenic_resistance|Arsenite_oxidase|AIOB,23.3201581027668%,0.233201581027668
>MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.15756302521008403%,0.0015756302521008404
>MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.197478991596639%,0.06197478991596639
>MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.197478991596639%,0.06197478991596639
>MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6.197478991596639%,0.06197478991596639
>MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,8.088235294117647%,0.08088235294117647
>MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.7816571130797291%,0.007816571130797291
>MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6.4075630252100835%,0.06407563025210083
>MEG_714|Metals|Arsenic_resistance|Arsenite_oxidase|AIOE,1.066925315227934%,0.011639185257032008
>MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.6302521008403361%,0.0063025210084033615
>MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.21008403361344538%,0.0021008403361344537
>MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6.775210084033613%,0.06775210084033613
>MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.9453781512605042%,0.009453781512605041
>MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.6827731092436975%,0.006827731092436975
>MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1.8907563025210083%,0.018907563025210083
>MEG_715|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOR,9.52018278750952%,0.09520182787509521
>MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1.3130252100840336%,0.013130252100840336
>MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1.050420168067227%,0.01050420168067227
>MEG_7163|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.32034169781099836%,0.003203416978109984
>MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.26260504201680673%,0.0026260504201680674
>MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.4726890756302521%,0.004726890756302521
>MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6.985294117647059%,0.06985294117647059
>MEG_7169|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.6940736785904965%,0.0069407367859049655
>MEG_716|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,0.20675396278428668%,0.002067539627842867
>MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1.3130252100840336%,0.013130252100840336
>MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6.670168067226891%,0.0667016806722689
>MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,7.367859049652963%,0.07367859049652963
>MEG_7174|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1.8152696209289907%,0.018152696209289908
>MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6.61764705882353%,0.0661764705882353
>MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,2.153361344537815%,0.02153361344537815
>MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,1.8848167539267016%,0.018848167539267015
>MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,6.105695228322217%,0.061056952283222166
>MEG_717|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOX,0.8839779005524863%,0.008839779005524863
>MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,0.2617801047120419%,0.002617801047120419
>MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,0.7150153217568949%,0.007150153217568948
>MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,5.007511266900351%,0.07260891337005508
>MEG_7198|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,1.4180672268907564%,0.014180672268907563
>MEG_719|Drugs|betalactams|Class_B_betalactamases|ALG,13.990825688073393%,0.13990825688073394
